ID,CSE-111,CSE-112,MAT-111,PHY-111,PHY-112,CEL-111,CSE-121,CSE-122,MAT-121,PHY-121,PHY-122,CEL-121,CSE-131,CSE-132,CSE-133,CSE-134,MAT-131,BDS-127,CSE-211,CSE-212,CSE-213,CSE-214,CSE-215,MAT-211,CSE-221,CSE-222,CSE-223,CSE-224,MAT-221,STA-221,CSE-231,CSE-233,CSE-234,CSE-235,CSE-236,IEC-231,CSE-311,CSE-312,CSE-313,CSE-314,CSE-315,BNA-311,CSE-321,CSE-322,CSE-323,CSE-324,CSE-325,CSE-327,CSE-331,CSE-332,CSE-333,CSE-334,CSE-335,CSE-336,CSE-337,CSE-338,CSE-411,CSE-412,CSE-413,CSE-415,CSE-416,CSE-417,CSE-483,CSE-489,CSE-491,CSE-499
142030101166,3.5,3.25,3,3.25,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.25,3.5,3.5,3.5,3.5,4,3.5,4,3.5,4,3.25,2.75,3.25,2.75,3.5,3.25,3.25,3.25,3.5,3.5,3.5,3.5,4,3.5,4,4,3.5,4,4,3.5,3.5,2,3.25,2.5,2.75,3.25,2.75,2.75,4,3.5,2.5,2.5,3.5,4,3.5,3.5,3.5,3.25,3.5,3.5,3.5,3.25,3.5
142030101167,2.5,2.75,4,3,2.75,4,3.5,3.25,2,3.5,3.5,2.5,3.25,2.75,2.25,2.5,3.5,4,2.25,2,2.25,3.5,4,2.5,3.5,2.75,3,3.25,3.25,4,2.75,2,2.75,2,3,4,3.25,3.5,2,3.25,2.75,3,2.75,2.5,3.5,3.25,3.5,2.5,3.25,3,2,2.75,3.5,3.25,2.75,4,3.25,2.5,3.25,2,3,3.5,2.5,3.5,3.5,2.75
142030101168,2,2.5,2.5,3.25,3.5,4,4,2.5,2.5,3.5,3.5,2,2.75,2,2.5,3.25,2.5,3.25,2.75,2,3,4,4,2,4,3,2.75,3.5,2,2.5,2.75,2.25,2.5,4,3.25,2.5,3,3.5,2,3.5,2.5,3.25,3,2,2.25,2,2.25,2,3,3,3.25,3,2.75,2.25,3,3.25,3.5,3,4,2,2.25,3.25,2,3.5,2,2
142030101169,3.25,2.75,2,3,4,3.5,3.25,2,2,2,4,3.5,3,2.75,2.25,2.5,2.75,2,3.25,2,2.5,3.25,3,3.25,2.75,4,3.5,2,2.75,3.25,3.25,2,3.5,2.75,3,3.5,3.25,3.5,2,4,2.25,4,2.25,2.75,2.75,3.5,3.5,3,3.5,2.25,2,4,3.25,3.25,3,3.25,3,2.5,3.5,3,2.75,3.5,4,2.25,2.5,3.25
142030101170,3.5,3.5,3.5,3.5,3.25,3.5,3.5,3.5,3.5,3.5,3.5,3.25,3.5,3.5,3.25,3.5,3.5,3.5,4,3.25,4,3.5,3.5,4,3,3.5,3.5,3.25,3.5,3.5,4,2.75,3.5,3.5,3.5,3.5,3.5,3.5,3,3.5,3.25,4,3.5,4,3.25,3.5,3.5,3.5,4,2.75,3.5,4,4,4,3.5,3.5,3.5,3.5,4,3.5,3.5,4,3,3.5,4,4
142030101171,3.25,3.25,3.25,4,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,4,4,3.5,3.5,3.5,3.5,3.5,3.5,3.5,4,3.5,3.5,3.5,3,4,2.75,3.25,3.5,2.25,3.25,3.5,4,3.5,3.5,3.5,4,3.5,3.5,3.5,4,3.5,3.5,3.5,3.25,4,3.5,4,2.75,3.25,3.5,3.5,4,3.5,3.5,3.5,4,3.5,3.5,4,4,3.5,3.5,3.5
142030101172,2.75,2.5,2.5,4,3.5,3.5,3.5,3.5,2.75,4,3.5,3.25,3,3.25,2.25,3,3.5,3.5,2.25,2,2.75,4,3.5,3.25,3.25,2.75,3,3.5,2,3,2.75,2.25,3.25,3.5,4,3.5,3.25,3.5,2,3.25,2.5,3.25,3,3,2,3.25,2,2.25,3.5,3.25,3,3.25,3,2.25,2.75,3.5,3.5,2.75,3.25,2.25,3,3.5,3,3.5,4,2.25
142030101173,3.5,3.5,3.5,4,3.5,3.5,3.5,4,4,4,3.5,3.5,3.5,3.5,3.5,4,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3,3.5,3.5,2.75,3.5,2.5,4,4,2.75,3.25,3.5,4,3.5,4,3.5,3.25,3.25,3.5,4,4,3.25,2.25,3,3.5,3,3.25,2.75,2,4,3.25,3.25,3.5,3.5,4,4,3.5,3.5,3.25,3.5,3.25,3.5,3.5,4
142030101174,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,4,3.5,3.5,3.5,3.5,4,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,4,4,3,3.5,3.5,3.5,3.5,4,3.5,3.5,3.5,3.5,3.5,4,3.5,3.5,3.5,3.5,3.5
142030101175,3.5,3.5,2.25,3,3.5,3.5,3.5,4,4,3.5,3.5,3.5,3.5,3,3.5,4,3.5,3.5,4,4,3.5,4,3.5,3.25,4,3.5,2.75,3.25,3.25,3.5,4,3.25,3.5,4,3,4,3.5,4,4,3.5,4,3.5,3.5,3.5,3.5,2.75,4,2.25,3.25,3.5,4,4,3.5,2.75,2.75,3.5,3.5,3.25,3.5,3.5,3.5,3.5,3.5,3.5,3.25,3.5
142030101176,2.75,2,2,3.25,3.5,3.5,2.5,2,2.75,3,3.5,3.5,3.5,3.25,3.25,3.5,3.5,3.5,2.5,3.5,4,3.5,3.5,2.25,3.25,2.75,3,2.5,3,2.25,2.75,2.25,2.75,2.5,3.25,3.25,3,3.5,2,3,2.75,3.25,2.75,3,3,3.5,3.25,4,3.5,3.25,2.5,2.75,4,2.75,3,3.5,3.25,3.5,3.5,3.25,3.25,3.5,3.5,3.5,3.25,3.5
142030101177,2.5,2,4,3.25,3.25,3.5,2.75,2,2,3,3.5,3,4,3,2.75,3.5,3.5,3.5,2.25,3,3.5,3.5,4,2.75,2,2.75,3,2.25,3.25,4,2.75,2,2.75,2.25,3.25,3.25,3,3.5,2,3.25,3,3,2.5,2.75,2.75,3.5,3,3.25,3.5,3,2.75,3,3.25,3,3.5,3.5,3.25,2.5,3.5,2.75,3.5,3.5,3,3.5,3.25,3
142030101178,3.5,3,3.25,3.25,3.25,3,3,4,3.5,3.5,3.5,3.25,3.5,3.25,3.5,4,3.25,4,3.25,3.5,3.25,3.25,3.25,3.25,3.5,2.75,3,3,2.75,3.5,3.5,3.5,2.5,3.5,4,4,3.5,3.5,4,4,3.5,3.5,3.5,3.5,3.5,4,3.5,2.75,3.5,2.75,3.25,3,3.25,2.25,3.25,3.5,3.5,4,4,3.5,3.25,3.5,3.25,3.5,3.25,4
142030101179,3.5,2.25,2.5,3.25,2.5,3.5,3,3.5,3,3.5,3.5,3.25,4,3.25,3.5,3.5,3.25,4,3.25,3.5,3.25,3.25,2,2,4,2.5,3,2.25,2.25,4,3.25,3.25,3.25,3.5,4,4,3.5,3.5,4,3.5,4,4,3.5,3.5,3,2.75,2.5,3.25,3.25,2.75,2,2.75,2.75,2,3.25,3.5,3.5,4,4,3.5,3.25,3.5,3.25,3.5,3.25,4
142030101180,3.5,3.25,2.75,4,3.25,3.5,3.5,2,3.25,3,4,3.5,2,3.25,2.5,3.5,3.25,3.5,3,3,2.5,4,3.5,3,3.25,3.5,3,3.5,2.75,4,3.5,2.5,2.75,3.5,4,4,3.5,3.5,2,2.75,3,2.75,3.25,3,2.75,3.5,3.5,3,3.5,4,3.5,3.5,3.5,3.25,3,3.25,3,3,3.5,2.75,3.5,4,3,3.5,3.5,2.75
142030101181,2.75,2,3.25,4,3.5,3.5,4,2.75,3.5,3.25,3.5,4,4,3.25,3.25,3.5,3.5,3,3.25,2.25,3.25,4,4,2.25,3.5,2.75,3,2.75,2.5,2,3,2,3.25,2.25,4,3.5,3,3.5,2,3.25,2.75,2.25,2.75,3,2.5,2.75,3,2.5,3.5,3,2.25,3,3.5,2.75,3.5,3.5,4,3,4,4,3.5,3.5,3.5,3.5,3.5,3.5
142030101182,2.5,2.5,2,3,3,3.5,3.75,2.5,3.5,2,2,2,2.75,2.75,2.5,3.25,2.5,2.5,2.5,3.75,4,4,3.25,3.25,2.5,2.75,2.75,2.5,2.75,2.75,3,2.75,2.75,2,2.75,2.75,2.5,3.25,2.5,2.5,2.5,3.5,2,2,3.5,2,4,2.5,3.5,2.25,3.5,3.25,3.5,2.5,2.75,2,2.75,2.75,2.5,3.25,2.5,2.5,2.5,3.5,2,2
142030101183,3.75,2.75,3.75,4,4,4,4,3.25,4,3.75,4,4,4,3.75,3.25,4,4,4,3.5,2.25,2.25,4,3.5,3.75,4,3,2.75,2.5,3,4,4,2.5,4,4,4,4,4,4,4,4,3.75,4,3.75,3.75,3.75,4,3,2,3.5,2.75,4,4,2.75,2.75,2.75,4,3.75,3.5,3.75,3.25,3,4,3.75,4,4,3.75
142030101184,3.75,2.75,3.75,4,4,3.75,3.25,3,2.75,2,3.5,3.75,2.75,3,3.5,3.25,3.5,2,3.75,4,4,4,2,2.75,2.75,2.75,2.5,2.5,2,2.75,2.75,2.5,4,2,3.25,3.75,4,3.25,2,2,2,3.75,2.75,3,3.5,2,2,2,2.75,2.75,2.5,3.25,2.5,2.5,2.5,3.5,3.25,3.5,2,3.75,3.75,4,3.25,2,2,2
142030101185,4,4,3.75,4,3.75,3.75,4,4,4,3.75,4,4,4,4,3.75,4,4,4,2.75,2.5,2.5,4,3.75,4,4,3.25,3,4,3.75,4,4,2.5,3.25,4,4,4,4,4,4,4,3.75,4,3.75,3.75,4,4,4,3.5,4,3.25,4,4,4,2.75,2.75,4,3.75,3.5,4,4,4,4,3.5,4,4,4
142030101186,3.25,3,2.5,2,3.75,3.75,4,3.75,4,4,4,4,4,4,4,3.5,4,4,3.75,3.75,3.75,3.75,3.5,3,3.75,3.5,2.5,3.75,2,3.75,3.75,2,3.75,4,4,3.75,4,4,4,4,3.75,4,4,4,2,3.25,3.25,2.25,3.5,3.25,2.75,3.25,3,2.25,2.75,4,4,3.75,4,4,4,4,4,4,4,4
142030101187,3.25,2.5,3.5,3.5,3.75,3.5,4,3.5,4,4,4,4,4,3.5,4,4,4,4,4,3.25,3.25,4,3.5,3,4,3.75,2.75,4,3,3.5,3.5,2,3.75,4,3.75,3.5,3.75,4,3,3.75,3.75,4,4,3.5,3,3.25,4,3.75,3.5,2.75,3,3.5,3.25,3,2.5,4,3.75,3.75,4,4,3.75,4,3.75,4,3.75,4
142030101188,3.75,4,3.25,4,3.75,4,4,4,4,4,4,4,4,3.75,4,3.75,4,4,3.75,3.25,3.25,3.75,3.75,3.75,4,4,3.75,4,2,4,4,4,4,4,4,4,4,4,3.75,4,4,4,3.75,4,2.75,3.25,4,3.5,3.5,3,3.5,3.5,4,3.5,3,4,4,3.25,4,4,4,4,4,4,4,4
142030101189,4,3.25,3,3.25,4,4,4,4,4,4,4,4,4,3.25,4,4,4,4,3.75,3.5,3.5,4,3.75,3.25,3.5,3.25,2.75,4,3.25,3.25,3.25,3.5,4,4,3.5,3.75,4,3.75,3.75,4,3.75,3.75,4,3.5,2,3.25,2.5,2.75,3.25,2.75,2.75,3.75,3.5,2.5,2.5,4,3.75,4,4,4,3.25,4,3.5,4,3.25,4
142030101190,2.5,2.75,3.75,3,2.75,3.75,4,3.25,2,3.5,4,2.5,3.25,2.75,2.25,2.5,4,3.75,2.25,2,2,4,3.75,2.5,3.5,2.75,3,3.25,3.25,3.75,2.75,2,2.75,2,3,3.75,3.25,3.5,2,3.25,2.75,3,2.75,2.5,3.5,3.25,3.5,2.5,3.25,3,2,2.75,3.5,3.25,2.75,3.75,3.25,2.5,3.25,2,3,3.5,2.5,3.5,4,2.75
142030101191,2,2.5,2.5,3.25,4,3.75,3.75,2.5,2.5,3.5,3.5,2,2.75,2,2.5,3.25,2.5,3.25,3,2,2,3.75,3.75,2,3.5,3,2.75,3.5,2,2.5,2.75,2.25,2.5,3.75,3.25,2.5,3,3.5,2,3.5,2.5,3.25,3,2,2.25,2,2.25,2,3,3,3.25,3,2.75,2.25,3,3.25,3.5,3,3.75,2,2.25,3.25,2,3.5,2,2
142030101192,3.25,2.75,2,3,3.75,4,3.25,2,2,2,3.75,4,3,2.75,2.25,2.5,2.75,2,2.5,2,2,3.25,3,3.25,3,3.75,3.5,2,2.75,3.25,3.25,2,4,2.75,3,3.5,3.25,3.5,2,3.75,2.25,3.75,2.25,2.75,2.75,3.5,3.5,3,4,2.25,2,3.75,3.25,3.25,3,3.25,3,2.5,3.5,3,2.75,4,3.75,2.25,2.5,3.25
142030101193,3.5,4,3.5,4,3.25,3.5,4,4,3.5,3.5,4,3.25,4,4,3.25,4,4,4,3.75,3.25,3.25,4,4,3.75,4,4,3.5,3.25,3.5,4,3.75,2.75,4,4,4,3.5,4,4,3,3.5,3.25,3.75,4,3.75,3.25,4,4,4,3.75,2.75,3.5,3.75,3.75,3.75,4,4,4,3.5,3.75,3.5,4,3.75,3,4,3.75,3.75
142030101194,3.25,3.25,3.25,3.75,4,4,4,3.5,3.5,4,4,4,4,3.75,3.75,4,4,4,4,3.5,3.5,4,3.75,3.5,4,3.5,3,3.75,2.75,3.25,3.5,2.25,3.25,3.5,3.75,4,4,4,3.75,4,3.5,4,3.75,3.5,4,4,3.25,3.75,4,3.75,2.75,3.25,4,3.5,3.75,4,4,4,3.75,4,4,3.75,3.75,4,4,4
142030101195,2.75,2.5,2.5,3.75,3.5,4,4,3.5,2.75,3.75,4,3.25,3,3.25,2.25,3,3.5,3.5,2.75,2,2,3.75,3.5,3.25,4,2.75,3,3.5,2,3,2.75,2.25,3.25,3.5,3.75,3.5,3.25,4,2,3.25,2.5,3.25,3,3,2,3.25,2,2.25,3.5,3.25,3,3.25,3,2.25,2.75,3.5,3.5,2.75,3.25,2.25,3,3.5,3,4,3.75,2.25
142030101196,4,3.5,3.5,3.75,3.5,4,4,3.75,3.75,3.75,4,3.5,4,3.5,4,3.75,3.5,4,4,3.5,3.5,4,3.5,3,3.75,4,2.75,4,2.5,3.75,3.75,2.75,3.25,4,3.75,3.5,3.75,4,3.25,3.25,4,3.75,3.75,3.25,2.25,3,3.5,3,3.25,2.75,2,3.75,3.25,3.25,3.5,4,3.75,3.75,4,4,3.25,4,3.25,4,4,3.75
142030101197,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3.75,4,3.5,4,4,3.75,4,4,4,4,4,4,4,4,4,4,4,4,3.5,4,4,3.75,3.75,3,4,4,4,3.5,3.75,4,4,4,4,4,3.75,4,4,4,4,4
142030101198,3.5,4,2.25,3,4,4,4,3.75,3.75,3.5,4,4,4,3,3.5,3.75,4,4,3.5,3.75,3.75,3.75,4,3.25,4,3.5,2.75,3.25,3.25,4,3.75,3.25,4,3.75,3,3.75,4,3.75,3.75,4,3.75,4,3.5,3.5,4,2.75,3.75,2.25,3.25,4,3.75,3.75,4,2.75,2.75,4,4,3.25,4,4,3.5,4,3.5,4,3.25,4
142030101199,2.75,2,2,3.25,3.5,4,2.5,2,2.75,3,4,3.5,4,3.25,3.25,4,3.5,4,3.75,3.5,3.5,4,4,2.25,4,2.75,3,2.5,3,2.25,2.75,2.25,2.75,2.5,3.25,3.25,3,4,2,3,2.75,3.25,2.75,3,3,4,3.25,3.75,4,3.25,2.5,2.75,3.75,2.75,3,3.5,3.25,3.5,3.5,3.25,3.25,4,3.5,4,3.25,3.5
142030101200,2.5,2,3.75,3.25,3.25,4,2.75,2,2,3,4,3,3.75,3,2.75,3.5,3.5,3.5,3.5,3,3,4,3.75,2.75,4,2.75,3,2.25,3.25,3.75,2.75,2,2.75,2.25,3.25,3.25,3,4,2,3.25,3,3,2.5,2.75,2.75,3.5,3,3.25,4,3,2.75,3,3.25,3,3.5,3.5,3.25,2.5,3.5,2.75,3.5,4,3,4,3.25,3
142030101201,4,3,3.25,3.25,3.25,3,3,3.75,4,4,3.5,3,3.5,3,3.5,3.75,3.5,3.75,3.5,4,4,4,3.25,3.25,3.75,2.75,3,3,2.75,4,3.5,3.5,2.5,4,3.75,3.75,4,3.5,3.75,3.75,4,3.5,4,4,3.5,3.75,4,2.75,3.5,2.75,3.25,3,3.25,2.25,3.25,3.5,3.5,3.75,3.75,4,3.5,4,4,4,3.25,3.75
142030101202,3.5,2.25,2.5,3.25,2.5,4,3,3.5,3,3.5,3.5,3,3.75,3,4,4,3.5,3.75,3.5,4,4,4,2,2,3.75,2.5,3,2.25,2.25,3.75,3.25,3.75,3.5,4,3.75,3.75,4,3.5,3.75,4,3.75,3.75,4,4,3,2.75,2.5,2.5,3.25,2.75,2,2.75,2.75,2,3.25,4,4,3.75,3.75,4,4,4,3.5,4,3.25,3.75
142030101203,4,3.25,2.75,3.75,3.25,3.5,3.5,2,3.25,3,3.75,3.5,2,3.5,2.5,3.5,3.25,3.5,2.5,3,3,3.75,3.5,3,4,4,3,3.5,2.75,3.75,3.5,2.5,2.75,3.5,3.75,3.75,3.5,4,2,2.75,3,2.75,3.25,3,2.75,4,4,3,4,3.75,3.5,3.5,3.5,3.25,3,3.25,3,3,3.5,2.75,3.5,3.75,3,4,4,2.75
142030101204,2.75,2,3.25,3.75,4,4,3.75,2.75,3.5,3.25,4,3.75,3.75,3.25,3.25,4,3.5,3,3.25,2.25,2.25,3.75,3.75,2.25,3.75,2.75,3,2.75,2.5,2,3,2,3.25,2.25,3.75,3.5,3,4,2,3.25,2.75,2.25,2.75,3,2.5,2.75,3,2.5,3.5,3,2.25,3,3.5,2.75,3.5,4,3.75,3,3.75,3.75,4,3.5,3.5,4,4,3.5
142030101205,3.5,3.75,3.5,3.75,2,2.5,3.75,2,3,2,2.25,4,3.25,3.5,3,3.5,4,3.75,3,3.5,3.75,2.5,3.25,2.75,3.5,2.75,3.5,3.75,2.5,2.5,3.5,2.5,2.5,3.25,3,3.25,2.5,3.75,2.5,2.75,2.75,2.5,3.75,3.5,2.5,3.75,2.25,2.75,3.5,3,2.25,4,2,2,3.25,3.5,3.25,3.5,2.75,3.5,4,3.75,3,3,3.5,3
142030101206,2.75,2.25,2.75,3.5,2.25,2,2,2.75,2,3.25,2.75,3,3,2,3.75,3,2.75,3.5,4,3.5,2.5,3.75,4,3,3.25,2.75,2,3,3.75,4,3.5,2.75,2,2.5,3.25,2.75,2,3,3,3,2,3.75,3,2.75,2.5,2.25,2,2.75,3.25,3.75,2.5,2.75,3.25,2.75,2.75,3.5,4,3.5,2.5,3.75,2.25,3,2.5,3.75,3.5,3
142030101207,2.5,2,3.75,3.25,3.25,4,2.75,2,2,3,4,3,3.75,3,2.75,3.5,3.5,3.5,3.5,3,3,4,4,4,4,4,3.75,4,3.5,3.75,2.75,2,2.75,2.25,3.25,3.25,3,4,2,3.25,3,3,2.5,2.75,3.5,4,4,3.75,3.75,3,4,4,4,3.5,3.75,3.5,3.25,2.5,3.5,2.75,3.5,4,3,4,3.25,3
142030101208,2.25,3.5,3,3,3.5,3,2.75,2.75,3.25,3.25,3.75,3.75,4,4,3.5,4,2.25,3.75,3.5,2.75,3.25,3.75,4,3,3.75,3.5,3.75,3.25,3.25,3.25,3.25,2.5,3,2.75,3,3.25,4,3,3.5,3.75,3.75,2.75,3.75,3.75,3.75,4,3.5,4,4,3.5,3,3.75,3.5,3.75,3.75,3,4,3.75,3.5,4,3.5,3.75,3.75,4,3,3.5
142030101209,3.75,2.5,2.25,4,2.5,3,2.75,2.75,3.5,2.5,2.75,4,3.5,3.75,3,4,4,4,3.75,4,3.75,3.5,4,3.5,3.75,3.5,3.75,2.75,3,3.25,3.75,3.25,2.75,4,3.75,3.25,3.5,4,3.5,3.25,3.5,3.75,4,3.75,3,4,3,4,4,3.5,3.5,3.75,2.75,3.25,3.5,3.75,4,4,3.5,3.75,4,4,3.25,3.5,4,4
142030101210,2.75,2,3.25,2.75,2.5,2.25,2.75,3.25,2.75,2.5,2.25,3.25,2.75,2,3.25,3,3,3,2,3.75,2.75,3.5,3,3.75,4,3.5,2.75,2,2.75,2.25,3.25,2.5,3,2.75,2,3.25,3,3.25,2,3.25,2.75,2.25,3.75,2,2,2.5,2.75,3.25,2.75,2.75,2.75,3,3.25,2.75,2,3,2.75,3.5,2.25,2,2,2.75,2,3.25,2.75,2.5
142030101211,3.25,2.75,2.5,2.25,2.75,2.75,2.5,2.5,2.25,3.75,2,3.75,3.5,3.75,3.5,3.75,2.75,2.25,2,2,2.75,3,4,3.75,4,3.5,2.75,2,3.25,2.5,3,2.75,2,3,2.75,3.5,2.25,2,2,2.75,2,3.25,2.75,2.5,4,4,3.25,4,4,3.75,2.75,2,3.25,2.75,2.5,3.25,2.75,2,3.25,3,3,3,2,3.75,3,2.5
142030101212,2.75,3.5,2.25,2,2,2.75,2,3.25,2.75,2.5,3.25,3.25,2.75,2.5,2.25,2.75,2.75,2.5,2.5,2.25,3.75,2,4,3.75,4,3.5,2.75,2,3.25,2.25,3.75,2,3,4,4,3.25,4,4,3.75,2.75,2,3.25,2.75,2.5,4,4,4,4,4,4,2.5,2,3.5,3.75,3.5,4,3.75,4,3.5,2.75,2,3.25,2.5,3,2.75,2
142030101213,3.75,2.5,2.25,3.5,2,2.75,2.75,2.25,2.25,2,3.25,3.25,2.75,3.25,3,4,3.5,2.75,3.5,3.5,3,4,3.75,2.75,3.5,2.75,3.5,3,2.75,2.75,3.5,3,2.75,2,2.75,3.5,3.5,3.5,4,3.75,3.25,2.75,3.75,3.75,3,3.25,3,3.5,3.75,3.75,2.5,4,2.25,2.5,3.75,3.5,3,3.25,2.75,3.75,3.5,3,3.5,4,4,3.75
142030101214,2.5,2.25,3.75,3.75,2.75,3.75,3.75,2.75,2,3.75,3.75,3.5,3.75,2.75,2.25,2.5,3.75,3.5,3.75,2.75,2.25,3.5,3,2.75,2,3.25,2.75,2.5,2.25,2.75,2,3.25,2.75,2.75,2,3.75,3.25,3.75,3.5,3.75,3,2.5,3.75,3.5,2.25,2.5,2.25,2,2.75,3.25,2.75,2,3.25,2.75,2.5,3.75,2.75,2.25,2.5,3.75,3.5,3.75,2.75,2.25,2.5,3.75
142030101215,2,2.75,2,3.25,2.75,2.5,3.25,2.75,2,3.25,3,2,2.75,2,3.25,2.75,2.5,3.25,2.75,2,3.25,3,3.5,3.5,4,4,4,4,3.5,3.75,4,4,3.75,3,3,2,3.75,3,2.75,3.5,4,3.5,2.5,3.75,4,4,4,4,3.25,4,4,4,2.5,4,3,2.25,3,2.5,3.75,3.5,3.75,3.5,3.75,2.75,2.25,2
142030101216,3.25,3.25,2,2.25,3.75,2,3,2.75,3.5,2.25,3.75,3.75,2,3,2.75,3.5,2.25,3.75,3.5,3,3,4,3,3,3,2,3.75,2.5,3.75,3.5,3.75,2.75,2.25,3.5,3,3,2,4,2,3.75,3.5,3.5,4,4,2,2,2.75,2,3.25,2.75,2.5,3.25,2.75,2,3.25,3,3,3.5,3.5,3,3,4,3.25,3.25,2,2.25
142030101217,4,4,3.75,4,2.75,2.75,4,4,4,3.5,2.75,4,4,4,3.5,3.75,4,4,3.75,4,3.75,3.5,4,4,3.75,4,3.75,3.25,2.25,4,3.75,3.75,2.75,4,3.75,3.25,4,4,4,3.5,4,4,4,4,2.75,2.5,3,3,2.75,3.75,4,3.5,2.75,2,2.75,4,3.25,4,4,4,2.5,4,3,3.5,3.5,4
142030101218,3.25,2.75,2.5,3.25,2.75,2,3.25,3,3,3,2,2.75,2.5,3.25,2.75,2,3.25,3,3,3,2,3.75,3.75,3.5,3.75,3.5,3.75,2.75,2.25,2,2,2.75,2,3.75,2.5,3.75,3.5,3.75,2.75,2.25,3.25,3.25,2,2.25,3,3,2.75,3.5,4,3.5,2.5,3.75,2.25,3,2.5,3.75,2,3,2.75,3.5,2.25,2,2,2.75,2,3.25
142030101219,2.75,3,3.5,3.5,3,3,3.5,3,3.5,3.25,3.5,3.75,3.75,3.5,3.5,3,2.5,2.25,2.5,2.5,2.25,3.5,3.5,3,3,3,4,3,3.25,3.5,3.5,3.25,3.25,3.75,3.5,3.25,3.75,3,3.75,3.5,3.5,3.5,3.25,3.25,4,4,3.25,2.75,4,3.25,3.25,3.5,3.25,2.75,4,4,3.5,3.75,3.5,3.5,3,2.5,2.25,3.5,3.5,3.25
142030101220,4,3.25,3.5,3.5,4,4,4,3.25,3.5,4,3.5,4,3.75,3.75,3.75,3.5,4,2.75,4,4,2.75,3.75,4,3.75,3.5,3.5,4,3.25,3.25,3.75,3.75,4,4,4,3.5,3.75,3.75,4,3.75,3.75,3.75,3.75,3.75,3.75,4,4,4,3.5,3.5,4,4,3.5,3.5,3.5,3.5,3.75,3.75,4,3.75,3.75,3.5,4,2.75,3.75,3.5,4
142030101221,3.75,3.25,3.75,3.75,3.25,3.25,4,3,4,3.5,3.75,4,4,4,3.75,3.75,4,2.5,3.5,4,2.5,3.75,3.5,3.5,3.5,3.75,4,3,3.25,3.5,3.5,3.75,3.75,4,3.75,3.5,4,4,4,4,3.75,3.75,3.5,3.25,4,4,4,3,3.5,4,3,3.25,3.5,3,3.5,3.75,3.75,3.75,3.75,3.75,3.75,4,2.5,3.75,4,3.5
142030101222,2.25,3.5,3.75,3.75,3.5,3.75,4,3.5,3.25,3.75,3.75,3.5,3.75,4,3.75,3.75,4,3.75,2.5,2.5,3.25,3.25,4,3.5,4,2.25,4,3,3.25,3.5,3.5,2.5,2.5,4,4,3.25,3.25,3.75,3.75,3.5,3.5,4,3.25,3.25,4,4,3,2.25,3.75,3,3.75,3.75,3.25,2.25,3.75,3.5,3.75,3.25,3.75,4,4,4,3.75,2.5,4,3.5
142030101223,3,3,3.5,3.5,3,3,4,3.25,3.25,3,3.5,3.75,4,3.5,3.5,3.75,2.75,2.75,3.5,2.75,2.75,3.75,3.5,3,3,2,4,2,3.75,3.5,3.5,4,4,3.5,3.5,4,4,4,4,3.5,3.5,3,4,4,3.25,3.25,2,2.25,3.75,2,3,2.75,3.5,2.25,3.75,2,3.5,4,3.5,3,3.75,2.75,2.75,3.75,3.75,3.25
142030101224,2.25,2.75,3.75,3.75,3.25,3.25,3.75,2.75,3.25,3.75,3.75,4,3.75,3.5,4,2.25,2.5,2.5,3,2.5,2.5,3.75,3,3,3,2,3.75,2.5,3.25,3.5,3.5,2.25,2.25,4,3.75,3.25,3.5,2.75,3.75,3.5,4,3,3.25,2.75,2,2,2.75,2,3.25,2.75,2.5,3.25,2.75,2,3.25,2.25,4,4,4,3,2.25,2.5,2.5,3.75,4,3.25
142030101225,2.5,3.25,3.75,3.75,4,4,4,3.25,3.5,3.5,3.75,4,4,4,4,3,3.75,2.75,3,3.75,2.75,4,3.75,3,3.5,3.5,4,2.25,3.25,3.75,3.75,3,3,4,3.75,3.5,3.75,3.75,4,4,4,3,3.5,4,4,4,3.25,3.25,3.25,3.25,3,3.5,3.5,3.25,3.25,2.25,4,4,4,3,3,3.75,2.75,4,4,3.25
142030101226,3.75,3,3.75,3.75,3.5,3.5,4,3,4,4,3.75,4,3.75,3.5,3.75,3.75,3.5,2.5,3.5,3.5,2.5,4,3.75,3.75,4,3.75,4,3.25,3.25,3.75,3.75,4,4,4,3.75,3.5,4,3.75,3.75,3.5,3.75,3.5,3.5,3.75,4,4,4,3.5,4,4,3.75,3.25,3,3.5,4,4,3.75,3.75,3.75,3.5,3.75,3.5,2.5,4,4,3
